Date,Close,High,Low,Open,Volume,MA_7,MA_30,Volatility
2022-10-24,147.29452514648438,148.06327424087988,143.89428645377873,145.06712585230207,75981900.0,141.9949210030692,144.65808512369793,0.028738335874564286
2022-10-25,150.142822265625,150.2906678641537,147.20580651383366,147.92527363612152,74732300.0,143.96044267926897,144.60880635579426,0.020854187215556076
2022-10-26,147.1959686279297,149.79789197212497,145.90484979505857,148.7827486054812,88194300.0,144.9375762939453,144.41300455729166,0.026165951453077166
2022-10-27,142.71157836914062,146.900281375259,142.0512434645865,145.934419951747,109180200.0,145.08540998186385,144.16431070963543,0.03322751351104033
2022-10-28,153.4937744140625,155.22838459945976,145.68800602170657,146.0625150725111,164762400.0,146.75807625906808,144.32988739013672,0.06531709092519031
2022-10-31,151.12840270996094,152.01543120421692,149.7288849047636,150.9510060343384,97943200.0,148.15900312151228,144.2924357096354,0.01514760556768459
2022-11-01,148.47720336914062,153.20797707085114,146.9791368105924,152.8433183089133,80379300.0,148.63489641462053,144.08710835774738,0.04075310801398314
2022-11-02,142.93826293945312,149.97528368505897,142.90869682596562,146.80172383520585,93604600.0,148.0125732421875,143.80161997477214,0.048136947404146535
2022-11-03,136.876953125,140.74041357111363,136.74882328898968,140.01108109963562,97918500.0,146.11744907924108,143.34628295898438,0.028509102642264646
2022-11-04,136.6103973388672,140.84553006556408,132.66154945569053,140.27294531486436,140814800.0,144.605224609375,142.95795135498048,0.05834325779289321
2022-11-07,137.14349365234375,137.37054820183675,133.93505454893932,135.35664228494105,83374600.0,143.80978393554688,142.5762191772461,0.02538104961015014
2022-11-08,137.71607971191406,139.62139172038218,135.73178893253106,138.61444628445304,89908500.0,141.55582754952567,142.18104909261066,0.02806058742152458
2022-11-09,133.14527893066406,136.77822695953947,132.86886077303504,136.72886334632145,74917800.0,138.98680986676897,141.69659627278645,0.028592106237308276
2022-11-10,144.99185180664062,144.99185180664062,137.71610267221538,139.43385733276594,118854000.0,138.48890250069755,141.84882405598958,0.05218064875779272
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700.0,139.18138558523995,142.2347864786784,0.03867781584394238
2022-11-14,146.38380432128906,148.35822845841318,145.544668037547,147.0649830587826,73374100.0,140.53950718470983,142.43439839680988,0.019131409546632686
2022-11-15,148.12130737304688,151.6259135896167,146.66023757913166,150.2734377369584,89868300.0,142.18392290387834,142.57201385498047,0.03304426973432952
2022-11-16,146.88726806640625,147.95345884286033,145.40645005416332,147.22293159756276,64218300.0,143.57589067731584,142.65863952636718,0.01730035369530149
2022-11-17,148.79263305664062,149.5429089514445,144.28106579714384,144.55748402489598,80389400.0,145.15825544084822,142.84064432779948,0.036399659206813935
2022-11-18,149.3553009033203,150.74727347635653,148.05218886107582,150.36226138845927,74829600.0,147.4739728655134,143.21683807373046,0.017923943085146773
2022-11-21,146.11724853515625,148.44706955079,145.83096367172806,148.23976345815657,58724100.0,147.6347438267299,143.47425435384113,0.017647801224402102
2022-11-22,148.25949096679688,148.49642726977405,145.0510519659885,146.23571841721474,51804100.0,147.70243617466517,143.8503875732422,0.0235604224540805
2022-11-23,149.13815307617188,149.8884289191742,147.4302651381728,147.53885908183943,58301400.0,148.09591456821985,144.2768356323242,0.016661127761858668
2022-11-25,146.21597290039062,146.97613037369675,145.23862757756845,146.41341229167975,35195900.0,147.82372392926897,144.45311126708984,0.011867101305356531
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000.0,147.17921883719308,144.6528299967448,0.022461034315454563
2022-11-29,139.36473083496094,142.95818228893546,138.55522474324414,142.4448277773216,83763800.0,145.8323756626674,144.61978658040366,0.03090991518887785
2022-11-30,146.13697814941406,146.81815677897796,138.75263726440983,139.59175835153627,111380900.0,145.37261526925224,144.76846110026042,0.0577793389080794
2022-12-01,146.4134063720703,147.22292742638413,144.735149018476,146.31469421224674,71250400.0,145.41492353166853,144.92273763020833,0.017002929345560615
2022-12-02,145.9197998046875,146.1073724903674,143.78741832063093,144.0934666867535,65447400.0,145.08068193708147,145.0760004679362,0.016100342528227448
2022-12-05,144.75491333007812,148.99004656094093,143.90591033158032,145.8803345082114,68826400.0,144.45450483049666,145.0629659016927,0.034851416035616714
2022-12-06,141.08248901367188,145.4163496587564,140.10514358274577,145.18929508684244,64727200.0,143.72114998953683,144.85589803059895,0.03658125120611554
2022-12-07,139.1376953125,141.53661382163668,138.20971339806968,140.37171061069705,69721100.0,143.2585732596261,144.4890604654948,0.023700647438811433
2022-12-08,140.82579040527344,141.6846751168045,139.2956238058851,140.53950554386986,62128300.0,143.46729605538505,144.27672119140624,0.01699914413156697
2022-12-09,140.34207153320312,143.70846830830249,139.0981746838461,140.51976247530513,76097000.0,142.6394522530692,144.19773763020834,0.0328088629189548
2022-12-12,142.6422882080078,142.65215490653637,139.2561427186447,140.87517003337655,70462700.0,142.10072108677454,143.83602142333984,0.024106534793087227
2022-12-13,143.60977172851562,148.05222699321214,142.39550484065782,147.5882360160285,93886200.0,141.77071707589286,143.585400390625,0.03832773061899044
2022-12-14,141.37864685058594,144.78452547159364,139.35485909896488,143.49128007302596,82291200.0,141.28839329310827,143.34878184000652,0.0378396956934629
2022-12-15,134.75445556640625,139.98668286120417,134.29046466082826,139.3055040822211,98931900.0,140.38438851492745,143.07598826090495,0.04089011584936285
2022-12-16,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900.0,139.4775608607701,142.93975321451822,0.02867801667225566
2022-12-19,130.67726135253906,133.47107341378072,129.64070069453433,133.38222793972224,79592600.0,138.02777099609375,142.74198201497396,0.028717264499265947
2022-12-20,130.608154296875,131.54600271059752,128.22896969448558,129.70978773625592,77432800.0,136.637211390904,142.52413736979167,0.02557272719354526
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000.0,135.36229596819197,142.39086405436197,0.03053088952500966
2022-12-22,130.5390625,132.83926868979583,128.63375022087482,132.63196256739838,77852100.0,133.49505179268974,142.30399017333986,0.03170818245853773
2022-12-23,130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900.0,131.89435686383928,141.81005452473957,0.021234332555591838
2022-12-27,128.36717224121094,129.72952959065904,127.07392696075074,129.69991443642402,69007800.0,130.9818878173828,141.16277211507162,0.02047497595852323
2022-12-28,124.42821502685548,129.35440133807893,124.2603907760934,128.01179226832107,85438400.0,129.78736114501953,140.4309191385905,0.039793291475117766
2022-12-29,127.95256042480467,128.81143012835383,126.09660439491776,126.35327411707952,75703700.0,129.39811815534318,139.75862757364908,0.021485994347249775
2022-12-30,128.26844787597656,128.28819633379305,125.80042540883515,126.767896482437,77034200.0,129.06387438092912,139.13800023396809,0.019624613123580284
2023-01-03,123.47061157226562,129.22605213593528,122.58211921528644,128.6139854814398,112117500.0,127.59997885567802,138.2939328511556,0.051657935144289714
2023-01-04,124.7441177368164,127.01470850998555,123.4804874926226,125.26733892869382,89113600.0,126.77212960379464,137.4735600789388,0.02821342775848974
2023-01-05,123.4212646484375,126.13609817024776,123.16459490202124,125.50428297135478,80962700.0,125.80748421805245,136.71702728271484,0.023676508863882725
2023-01-06,127.96240234375,128.62383251265754,123.29289424953689,124.39857429492388,87754700.0,125.74965994698661,136.04045766194662,0.04285369260327759
2023-01-09,128.48562622070312,131.70394674213998,128.22895654270584,128.8015412677692,70790800.0,126.32929011753627,135.35204010009767,0.026979414727731205
2023-01-10,129.05821228027344,129.5814334016857,126.4815885226744,128.5942214648839,63896200.0,126.48724038260323,134.78011474609374,0.024105631214990448
2023-01-11,131.78294372558594,131.8026771210122,128.7916923794983,129.57158328133335,69458900.0,126.98931121826172,134.4270217895508,0.023238002232142858
2023-01-12,131.70394897460938,132.54307008824253,129.75914024116136,132.16793979306604,71379600.0,128.16550227573939,134.17166239420573,0.02106357904526573
2023-01-13,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700.0,129.35015651157923,133.7349863688151,0.024691316647555105
2023-01-17,134.20164489746094,135.53437248834726,132.41479301235546,133.1058386221111,63646600.0,130.8902108328683,133.3279276529948,0.023436834238716744
2023-01-18,133.48094177246094,136.83745656269951,133.30323577852656,135.0703537024429,69672800.0,131.67857360839844,132.91329905192057,0.02616577722124554
2023-01-19,133.54017639160156,134.50763996952077,132.05935833689125,132.3653916580124,58280400.0,132.40065220424108,132.5394744873047,0.018496387930124904
2023-01-20,136.10691833496094,136.25500917828725,132.5036004355903,133.55004278165805,80223600.0,133.40761021205358,132.37362213134764,0.028089910452744355
2023-01-23,139.3054962158203,141.4872415250396,136.136538833656,136.3537266947968,81760300.0,134.48226056780135,132.37921549479168,0.039241338107026374
2023-01-24,140.70733642578125,141.32928485597137,138.50585770726414,138.51572440513698,66435100.0,135.7684587751116,132.3752670288086,0.02038344138062722
2023-01-25,140.04592895507812,140.60863209871746,137.03492861064362,139.08833187727987,65799300.0,136.76977757045202,132.36539560953776,0.025693769131022358
2023-01-26,142.11904907226562,142.405333930146,140.08537965694651,141.33914314056878,54105100.0,137.90083530970983,132.34795430501302,0.01641409606461382
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800.0,139.41268048967635,132.36309051513672,0.028988500910347253
2023-01-30,141.1713409423828,143.68873499989203,141.0232651416844,143.10628343226185,64015300.0,140.50284685407365,132.3561803181966,0.018625805899496518
2023-01-31,142.44483947753906,142.49420309949798,140.4605484095562,140.87517571941848,65874500.0,141.40826416015625,132.6125264485677,0.014435862667473936
2023-02-01,143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600.0,142.01751273018974,132.97187093098958,0.03674371911703578
2023-02-02,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000.0,143.18665640694755,133.57900695800782,0.020214873272113618
2023-02-03,152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300.0,144.96927533830916,134.3095438639323,0.06451397102283465
2023-02-06,149.7896728515625,151.14216353764462,148.85182446235734,150.6189423816567,69858300.0,146.06507873535156,134.84527028401692,0.015206182164549642
2023-02-07,152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600.0,147.29486301967077,135.58304646809896,0.030469970502443135
2023-02-08,149.9772491455078,152.60323674930237,149.23684012618935,151.91219134400382,64120100.0,148.55284990583147,136.2431620279948,0.022160147867855078
2023-02-09,148.94068908691406,152.35644968138112,148.49644664158131,151.81347999768036,56007100.0,149.48082842145647,136.92894592285157,0.02542595716703672
2023-02-10,149.30650329589844,149.6327824911062,147.53670230127932,147.77400037597403,57450700.0,150.30029514857702,137.75822219848632,0.014184363856253063
2023-02-13,152.11447143554688,152.51983488560623,149.21751602061343,149.2471763928944,62199000.0,150.7607421875,138.56361923217773,0.022126508151145304
2023-02-14,151.4718017578125,152.03537903023067,149.15820209418638,150.40398304690967,61707600.0,150.61039079938615,139.33706436157226,0.019129659186930756
2023-02-15,153.57778930664062,153.74586979762776,151.15542974516777,151.38283098748437,65573800.0,151.15155029296875,140.34063695271809,0.0171118483883695
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900.0,151.05208042689733,141.2483683268229,0.019412388992082
2023-02-17,150.82916259765625,151.27408335489702,149.14834246660095,150.6314217151784,59144100.0,151.1737823486328,142.1619649251302,0.014112200921236237
2023-02-21,146.80506896972656,149.59326523615655,146.73586644892643,148.50566773790462,58867200.0,150.86869376046317,142.79005381266276,0.01924100831136697
2023-02-22,147.230224609375,148.25848625294472,145.49996548151248,147.19066738077868,51011300.0,150.57208251953125,143.4148737589518,0.018741139098826277
2023-02-23,147.7146759033203,148.64407457569817,145.57905341345287,148.39689471971093,48394200.0,149.94354030064173,144.03675587972006,0.02065421360759908
2023-02-24,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600.0,149.02685764857702,144.47915852864583,0.0099925308585695
2023-02-27,146.25135803222656,147.48725716556407,145.7866587511589,146.0437354263551,44998500.0,147.980224609375,144.96407216389974,0.011644446161559033
2023-02-28,145.7471466064453,147.39830637793327,145.17368748018072,145.39120697933842,50547000.0,147.0903799874442,145.38775380452475,0.015300917737540278
2023-03-01,143.6708221435547,145.56916169404062,143.37420328858403,145.1736799451875,55479000.0,146.06775992257255,145.7033930460612,0.015119534107596696
2023-03-02,144.26405334472656,145.05503189340783,142.27671766674902,142.75131384795435,52238100.0,145.7047576904297,146.06283009847004,0.01946261755333484
2023-03-03,149.32630920410156,149.40540857679258,145.66804996545298,146.37003238225878,70732300.0,146.0041983468192,146.5890345255534,0.025533632469105057
2023-03-06,152.0947265625,154.53686499973716,151.72890516544965,152.05516933291133,87558000.0,146.62991986955916,147.12196146647136,0.018466717354013375
2023-03-07,149.889892578125,152.29247388732216,149.42519317412447,151.9661946194071,56182000.0,147.32061549595423,147.4747746785482,0.018867885192352614
2023-03-08,151.14553833007812,151.7387760380252,150.11727673451966,151.08621757661572,47204800.0,148.01978410993303,147.82271474202474,0.010732278096003581
2023-03-09,148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600.0,148.46894182477678,148.11755879720053,0.028067189548822324
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400.0,148.91951424734933,148.27441813151043,0.02216897465025727
2023-03-13,148.77261352539062,151.4124925875259,146.03385648579933,146.1426162263365,84457100.0,149.5635942731585,148.4313766479492,0.03680402226682779
2023-03-14,150.86868286132812,151.66954312555754,148.40678132116508,149.57346291926223,73695900.0,149.78393336704798,148.75462137858074,0.021813774587499186
2023-03-15,151.2642059326172,151.52126757855024,148.22882974181093,149.4845077659118,77167900.0,149.665287562779,149.04860026041666,0.02202527797659921
2023-03-16,154.0919189453125,154.69503836094125,149.92940378389787,150.443542077547,76161100.0,150.2655770438058,149.39932301839193,0.0316772292863652
2023-03-17,153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600.0,150.5664302280971,149.54466196695964,0.01576119095981281
2023-03-20,155.62445068359375,156.0397261696518,152.4111121554213,153.32074741504434,73641400.0,151.528315952846,149.64800160725912,0.023666816627287333
2023-03-21,157.4832305908203,157.60187209543255,154.77413390443738,155.5453489444009,73938300.0,153.05094473702567,149.90445353190105,0.018179509771172532
2023-03-22,156.04959106445312,160.31096943804832,156.029812451383,157.50300984854792,75701800.0,154.09051295689173,150.01702829996745,0.027181429680499393
2023-03-23,157.13717651367188,159.7276317574304,155.90127718884906,157.03831361968307,67622100.0,154.9860120500837,150.2556925455729,0.024365739037723242
2023-03-24,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500.0,156.0114506312779,150.572412109375,0.015674116988595325
2023-03-27,156.49449157714844,158.9564080964957,156.08911303822106,158.13576925671327,52390300.0,156.35467529296875,150.81201171875,0.018131856389935076
2023-03-28,155.87161254882812,156.7021483382564,154.2204529064242,156.18801000892674,45992200.0,156.7289755684989,150.93724975585937,0.015889154562442668
2023-03-29,158.95643615722656,159.23327640666747,157.5524562960156,157.5722198233599,51305700.0,157.20497349330358,151.18673756917318,0.010666982495620625
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700.0,157.6400102887835,151.41842753092448,0.00742894172791872
2023-03-31,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800.0,158.63861519949776,151.78721974690754,0.01902238544354376
2023-04-03,164.2954864501953,164.4141279400383,162.36748680694973,162.41692578993744,56976200.0,159.6612309047154,152.23609720865886,0.012601156702938718
2023-04-04,163.76158142089844,164.95792331758295,163.24744316398008,164.7206403425892,46278300.0,160.42113167898995,152.8013142903646,0.010384127636010782
2023-04-05,161.9126739501953,163.18813034939654,159.97479248917713,162.88162976736427,51511700.0,161.19515773228235,153.2907292683919,0.0197280556733676
2023-04-06,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100.0,162.18528747558594,153.793657430013,0.018223276779772538
2023-04-10,160.20220947265625,160.20220947265625,158.27420958419825,159.59909001148102,47716900.0,162.3632550920759,154.2985636393229,0.012080268680224366
2023-04-11,158.98609924316406,160.52849925536958,158.69936213850443,160.5186174915291,47644200.0,162.14291381835938,154.72305501302083,0.011395171136218404
2023-04-12,158.2939910888672,160.23187277591592,157.9775936210526,159.40135205289505,50133100.0,161.4649374825614,155.1412831624349,0.0141421583056289
2023-04-13,163.6923828125,163.92968090167284,159.59908506589906,159.8067227797579,68445600.0,161.3787798200335,155.8086685180664,0.027098959045309436
2023-04-14,163.34632873535156,164.44380780578675,161.97200945675792,162.7333124858637,49386500.0,161.3194580078125,156.4447443644206,0.01518925849459096
2023-04-17,163.3660888671875,163.52428757903846,162.1796287016244,163.2276687659828,41516200.0,161.52708871023995,156.91273701985676,0.008237934705431996
2023-04-18,164.5920867919922,165.5214852558962,163.78132980461797,164.22626551492016,49923000.0,161.7827410016741,157.32931569417318,0.010596084894350507
2023-04-19,165.73902893066406,166.26304897753164,163.67259403000486,163.92967071563345,47720200.0,162.57371520996094,157.8576202392578,0.015802233581133744
2023-04-20,164.7700958251953,165.9763348015194,163.69239520940707,164.21641532852104,52456400.0,163.4000004359654,158.31177215576173,0.013908107709836687
2023-04-21,163.15847778320312,164.5723392677561,162.63445771401044,163.18813815793777,58337300.0,164.09492710658483,158.78734639485677,0.011875137345277644
2023-04-24,163.46498107910156,163.73193954278202,162.04122272168698,163.13870186497232,41949600.0,164.06244114467077,159.3420181274414,0.01036367705374057
2023-04-25,161.92254638671875,164.43388649764378,161.88298917048886,163.32652582972818,48714100.0,163.85904366629464,159.780349222819,0.01561838969019827
2023-04-26,161.9126739501953,163.41553157370114,160.96351183078312,161.2205734284031,45498800.0,163.6514129638672,160.1484822591146,0.015209099501230531
2023-04-27,166.51022338867188,166.65852525119462,163.32654598880194,163.32654598880194,64902300.0,163.92543247767858,160.65668284098308,0.020400720790490035
2023-04-28,167.7659149169922,167.9340105056485,165.98623191391812,166.58935140303254,55275900.0,164.2149876185826,161.11248270670572,0.011692095415018986
2023-05-01,167.67691040039062,168.52720964209172,166.7376300382773,167.370409816753,52472900.0,164.63024684361048,161.59332936604818,0.010692329700176717
2023-05-02,166.63876342773438,168.42835824019505,165.65004401355455,168.17128153704527,48425700.0,165.12743050711495,161.9604731241862,0.01652074124218699
2023-05-03,165.56105041503906,168.9919077307227,165.27432844465707,167.58792807875122,65136000.0,165.42686898367745,162.2297337849935,0.022182858447409692
2023-05-04,163.91976928710938,165.1556684360722,162.45646891900202,163.02992793451995,81235400.0,165.7121865408761,162.49207305908203,0.01655646635723413
2023-05-05,171.61204528808594,172.3338062754006,168.8337309104411,169.05125040031595,113453200.0,167.09781101771765,162.97456868489584,0.020704226420516156
2023-05-08,171.54281616210938,171.88887398730245,170.1684967974759,170.53431814830344,55962800.0,167.81675284249442,163.4112533569336,0.010088158257568
2023-05-09,169.83233642578125,171.58235891028352,169.66425593732595,171.09789605728315,45326900.0,168.11195591517858,163.85584818522136,0.011210558499885899
2023-05-10,171.60215759277344,172.06685697441904,169.9608795676703,171.0682556897458,53724500.0,168.6727055140904,164.3801996866862,0.012310743441309153
2023-05-11,171.7899932861328,172.62051394942262,170.22781484613878,171.88887125937896,49514700.0,169.4085954938616,164.8079849243164,0.013920034995594726
2023-05-12,170.85931396484375,172.33453386665053,169.30487018579348,171.89889318697968,45533100.0,170.16549028669084,165.1523457845052,0.017624684049370797
2023-05-15,170.36427307128906,171.49297161869612,169.77021484316816,171.44346424843133,37266700.0,171.0861336844308,165.39649403889973,0.010048541559050526
2023-05-16,170.36427307128906,171.42365827881974,170.09694535788182,170.28506430037106,42110300.0,170.90788051060267,165.59878692626953,0.007791129106882165
2023-05-17,170.97811889648438,171.21573009717264,168.7306172756303,170.00783790944186,57951600.0,170.82720947265625,165.83933817545574,0.014617636763700802
2023-05-18,173.3147430419922,173.50286200077872,170.86922679282654,171.28506154552483,65496700.0,171.32469613211495,166.2194071451823,0.015375743711614941
2023-05-19,173.4236602783203,174.64146318273222,173.20583990744595,174.64146318273222,55809500.0,171.5849108014788,166.57344512939454,0.008220403386016886
2023-05-22,172.47315979003906,172.97811385055638,171.73059450812943,172.25533943207657,43570900.0,171.68250601632255,166.98247680664062,0.0072422680570599935
2023-05-23,169.8593292236328,171.66129487805824,169.58210606257185,171.4137731194303,50747300.0,171.5396510532924,167.34491780598958,0.01212964849701863
2023-05-24,170.13653564453125,170.71078788094945,168.82962874348078,169.39397044171028,45143500.0,171.50711713518416,167.7396692911784,0.011105230797550684
2023-05-25,171.275146484375,172.1761141248664,169.98803043113716,170.70089424192955,56058300.0,171.63724190848214,167.9924280802409,0.012818232168298525
2023-05-26,173.69094848632812,174.0275895351184,171.39395459047836,171.60187949980389,54835000.0,172.02478899274553,168.33724873860677,0.015347354890964702
2023-05-30,175.54241943359375,177.21566879798618,174.81966018947244,175.20579349606086,55964400.0,172.34302847726005,168.74312642415364,0.013675396005484307
2023-05-31,175.49293518066406,177.5721240946458,175.00778707206032,175.57214396008078,99625300.0,172.63863917759485,169.1064880371094,0.014605602943303585
2023-06-01,178.30474853515625,178.33444993394386,175.17607026429087,175.93844141740337,68901800.0,173.47172328404017,169.5253453572591,0.017951617873889887
2023-06-02,179.15625,179.97802407047664,177.4830004559296,179.2354587774889,61996900.0,174.7998548235212,170.0048838297526,0.013920368388960687
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500.0,175.89460972377233,170.49292856852213,0.03783608102372487
2023-06-06,177.43350219726562,178.33446990727649,175.67113339582835,178.18596289670575,64848400.0,176.77437482561385,170.95854593912762,0.014946949064624526
2023-06-07,176.05728149414062,179.41367589423808,175.56223798316736,176.67113061333816,61944600.0,177.1124223981585,171.42970377604166,0.021800041114243857
2023-06-08,178.77999877929688,179.04731136486936,175.70082791608735,176.1364534617516,50214900.0,177.57493373325892,171.99194793701173,0.01899938021352693
2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078285,48900000.0,178.09967694963728,172.41381174723307,0.008815376554967313
2023-06-12,181.9680633544922,182.0670780867689,179.17602617310777,179.4730552624109,54274900.0,178.62300763811385,172.88721669514973,0.01610855684957315
2023-06-13,181.49282836914065,182.32449774459167,180.631457595104,180.98788948565831,54929100.0,178.95680454799108,173.34774729410807,0.009354438875988054
2023-06-14,182.1265106201172,182.5621513412214,180.21564985689943,181.5522583157097,57462900.0,179.5749032156808,173.86400553385417,0.01292466150567808
2023-06-15,184.16607666015625,184.67103069686027,181.95818688950908,182.13641040467772,65433200.0,180.53669956752233,174.4841730753581,0.01489457160884905
2023-06-16,183.08688354492188,185.1363708565112,182.4433330473612,184.87893857146412,101256200.0,181.54092843191964,175.12307688395182,0.014566493241246252
2023-06-20,183.17601013183597,184.2552165596262,182.58196693246396,182.58196693246396,49799100.0,182.16893005371094,175.5085423787435,0.009164375076434438
2023-06-21,182.13641357421875,183.57203672168453,180.77998409317425,183.0670826761933,49515700.0,182.59325517926897,175.86166229248047,0.015251527405660489
2023-06-22,185.1462554931641,185.1957628610581,181.84926421078356,181.9185775473408,51245300.0,183.04728262765067,176.37212626139322,0.0183955849665969
2023-06-23,184.82943725585935,185.7007186660485,183.17599374881704,183.71064919871637,53117000.0,183.52394104003906,176.8130355834961,0.013742942655983458
2023-06-26,183.43341064453125,186.18585111473345,183.3937987069229,184.97794384564872,48088700.0,183.71064104352678,177.2011494954427,0.015093974718090352
2023-06-27,186.19573974609372,186.52247023555708,183.82943266258093,184.04725298888985,50730800.0,184.00059291294642,177.71236368815104,0.014632316045155639
2023-06-28,187.3739318847656,188.01748227887597,185.7402946643157,186.0670100223849,51216800.0,184.61302839006697,178.27935231526692,0.012238535000300718
2023-06-29,187.7105865478516,188.18583917474905,187.06703605511277,187.2056476277424,46347300.0,185.26082502092635,178.85756276448566,0.005976332091545753
2023-06-30,192.04718017578125,192.5521191164762,189.3640377084909,189.7303801784341,85213200.0,186.67664882114954,179.55986480712892,0.01680322046994807
2023-07-03,190.5521545410156,191.95807629669287,189.8590815409033,191.85906155166865,31458200.0,187.44892011369978,180.1344451904297,0.010940295125045692
2023-07-05,189.433349609375,191.06698713435688,188.7303811843197,189.6709759307026,46920300.0,188.10662187848772,180.66810150146483,0.012319259383633237
2023-07-06,189.9085693359375,190.11649423604223,187.32444187549908,187.95809689875657,45094300.0,189.0316445486886,181.24928181966146,0.014854653279699297
2023-07-07,188.78977966308597,190.7600582083635,188.35415407859097,189.51255404191053,46815000.0,189.4022216796875,181.8802968343099,0.012695222973146462
2023-07-10,186.74029541015625,188.1066202001988,185.18585168727856,187.3838458679872,59922200.0,189.31170218331474,182.43375549316406,0.015587088093911407
2023-07-11,186.21556091308597,187.4234682366511,184.7502364135668,187.28485666382537,46638100.0,189.09812709263392,182.93176930745443,0.014273614379205974
2023-07-12,187.8888092041016,189.7996698114742,186.6016931169576,187.79968989475896,60750200.0,188.5040740966797,183.4050313313802,0.017028658014870586
2023-07-13,188.6511688232422,189.29473443261008,187.89870814797317,188.6115719908716,41342300.0,188.23250470842635,183.84198964436848,0.007401594026820806
2023-07-14,188.7996826171875,189.28481555311023,187.75019286903463,188.3442359735881,41616200.0,188.14198085239954,184.2855478922526,0.008147967343639885
2023-07-17,192.06695556640625,192.3936860433753,189.90855835393603,189.99766254560217,50520200.0,188.4503217424665,184.7442881266276,0.013079780330680725
2023-07-18,191.80953979492188,192.40359800546008,190.5125283130256,191.433317028607,48288200.0,188.88171604701452,185.166064453125,0.009878477382032153
2023-07-19,193.1659698486328,196.26493172677775,190.74024473686077,191.1857959500616,80507300.0,189.79966953822546,185.6782694498698,0.02889695315733623
2023-07-20,191.21551513671875,194.52240222913116,190.59175546623808,193.15607727761312,59581200.0,190.51394871303015,186.1376698811849,0.020349588883210562
2023-07-21,190.03729248046875,193.03725474426253,189.33432409540023,192.17588392818155,71951700.0,190.8208748953683,186.60367024739583,0.019268446035851837
2023-07-24,190.83924865722656,192.9778399722658,190.34420521064493,191.49270963252084,45377800.0,191.13345772879464,187.00564524332682,0.013753185521657078
2023-07-25,191.7006378173828,192.51251639930567,191.0075799471612,191.4135192381226,37283200.0,191.5478799002511,187.4234619140625,0.007862226545619818
2023-07-26,192.57188415527344,193.70058251208812,191.4035889734502,191.75011029173345,47471900.0,191.62001255580358,187.77692260742188,0.011979098917560998
2023-07-27,191.3045959472656,195.24513765991685,190.64123952357383,194.07684234558644,47460200.0,191.5478777204241,188.1039815266927,0.02372203752235934
2023-07-28,193.88873291015625,194.68080550669023,192.21548351570436,192.7402284005584,48291400.0,191.65112958635603,188.49605560302734,0.012790905206682468
2023-07-31,194.50259399414065,194.54220593555127,193.3243880114047,194.1164606567971,38824100.0,192.12071228027344,188.84060618082682,0.0062736458310957265
2023-08-01,193.67092895507807,194.77982161953312,193.3441984148306,194.2946886325988,35175100.0,192.63980320521765,189.1934076944987,0.007388895778912476
2023-08-02,190.6709442138672,193.24516118654293,189.94818497968632,193.1065496196106,50389300.0,192.61575971330916,189.4432388305664,0.017073352578414015
2023-08-03,189.27491760253903,190.46301890335675,188.79968010371752,189.67096144116343,61235200.0,192.26922825404577,189.68118896484376,0.008769601772463245
2023-08-04,180.1859436035156,185.52251207833032,180.11663025996506,183.68094960257173,115956800.0,190.49980817522322,189.5158452351888,0.029430824644917728
2023-08-07,177.07705688476562,181.31462781819695,175.5919264611557,180.32454086912367,97576100.0,188.46730259486608,189.25743255615234,0.031735565938275034
2023-08-08,178.0176239013672,178.48296594319257,175.81962982094473,177.9087137403543,67823000.0,186.2000013078962,189.0769063313802,0.014970239884566867
2023-08-09,176.42361450195312,179.13644336005612,175.25530392276485,179.07704055404358,60378500.0,183.61728995186942,188.75116882324218,0.021673015285954427
2023-08-10,176.20578002929688,178.95822060931928,175.8394526832055,177.70080592181807,54686900.0,181.1222686767578,188.37889709472657,0.017550668439207422
